company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,training_materials_quality,trainer_satisfaction_level,facility,satisfaction_level,continuity,likelihood_of_recommendation
638,PT Setiawan Zulaika Tbk,Irwan Hastuti,"Jalan M.T Haryono No. 6
Prabumulih, DKI Jakarta 14215",waluyo99@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (083) 980 7771,Kecil,400000,Group,"733 Jerry Isle
Simmonschester, WI 60867",2024-01-06,Creative Problem Solving & Decision Making,Leadership & Managerial,Inhouse Training,4,58,6,5,9,6.666666666666667,yes,54.13605442176871
639,PD Hardiansyah (Persero) Tbk,Gawati Pertiwi,"Gg. Ahmad Dahlan No. 623
Surakarta, AC 68468",pranowoelon@example.com,"Pertanian, Kehutanan, dan Perikanan",+62 (08) 758 6078,Menengah,900000,Retail,"3874 Rodriguez Mills Apt. 267
Terryburgh, HI 47884",2023-12-03,Mortgage Credit Analysis Training,Finance,Inhouse Training,7,21,5,7,6,6.0,no,47.285714285714285
640,Perum Andriani Tbk,Rangga Thamrin,"Jalan K.H. Wahid Hasyim No. 7
Subulussalam, Jambi 40464",maryadi98@example.net,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (418) 507-0551,Besar,800000,Retail,"301 Dennis Locks
New Sherry, ME 44733",2023-12-02,Etos Kerja Unggulan Di Era Business Improvement,Leadership & Managerial,Inhouse Training,3,84,4,10,6,6.666666666666667,yes,56.421768707483
641,UD Kusmawati Tbk,Dasa Firmansyah,"Jalan Suryakencana No. 486
Lhokseumawe, NB 01747",tira04@example.org,"Aktivitas Profesional, Ilmiah Dan Teknis",+62-02-548-5660,Kecil,900000,Retail,"282 Deborah Shores
Batesfurt, KS 95058",2023-12-30,Advanced Digital Marketing & Foundation,Credit & Collection,Public Training,4,63,8,10,7,8.333333333333334,no,62.333333333333336
642,PD Mardhiyah,Chandra Irawan,"Gang Kendalsari No. 48
Pangkalpinang, Kalimantan Timur 94114",anggriawandian@example.com,"Kesenian, Hiburan Dan Rekreasi",+62 (049) 558-1409,Menengah,900000,Retail,"USNV Clark
FPO AE 71133",2023-12-27,Tax Amnesty Bagi Karyawan & Profesional,Office & Administration,Online Training,4,26,9,2,10,7.0,no,49.42857142857143
643,PD Simbolon Pranowo (Persero) Tbk,"R.A. Titi Halimah, M.Farm","Gang Ciwastra No. 29
Malang, Sulawesi Tengah 19848",balijan95@example.net,"Pertanian, Kehutanan, dan Perikanan",080 092 1154,Menengah,1000000,Group,"874 Steven Mill
New Catherine, WI 03941",2023-12-30,Planning and organizing for stellar performance,Finance,Inhouse Training,9,88,7,8,3,6.0,yes,61.755102040816325
644,UD Budiman,"Dr. Ratna Hariyah, S.IP","Jalan Ahmad Dahlan No. 13
Tebingtinggi, Kalimantan Timur 87086",mandasariozy@example.com,Pengangkutan dan Pergudangan,+62-075-228-9549,Besar,700000,Retail,"447 Moore Motorway
Amychester, AR 90470",2023-12-28,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend dan Metode Terbaru",Sales & Marketing,Online Training,2,64,3,3,5,3.6666666666666665,no,32.95238095238095
645,PT Nababan Hariyah (Persero) Tbk,Balangga Waluyo,"Gang Medokan Ayu No. 4
Palopo, BA 39955",paimanadriansyah@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(0528) 395-6700,Menengah,1000000,Retail,"298 Sims Squares
Lake Dawntown, AR 32684",2023-12-19,Survive & Growth in Post Covid-19 for Financial Industry,Credit & Collection,Online Training,6,45,10,5,2,5.666666666666667,no,47.38095238095239
646,Perum Wijaya Salahudin,"Raden Andriani, S.E.","Gg. Raya Setiabudhi No. 574
Sungai Penuh, Maluku Utara 55350",cakrawalaprabowo@example.net,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62-0498-239-6973,Besar,200000,Group,"5622 Jennings Lodge
Combsborough, VT 35142",2024-01-05,Agile Leadership: What Leaders Have To Do in Enabling Agile Transformation,Leadership & Managerial,Inhouse Training,1,93,7,2,5,4.666666666666667,no,41.38095238095237
647,PD Narpati Wijayanti,"Cahyanto Haryanti, S.E.","Jalan Cikutra Timur No. 752
Kota Administrasi Jakarta Barat, SR 73673",vpudjiastuti@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,(0881) 698-8490,Menengah,600000,Retail,"2716 David Greens
East Cynthia, NE 33763",2023-12-22,Etos Kerja & Profesionalisme,Sales & Marketing,Online Training,4,30,6,6,7,6.333333333333333,yes,48.2312925170068
648,Perum Mansur Zulaika (Persero) Tbk,"Sakti Wacana, M.TI.","Jalan Stasiun Wonokromo No. 0
Bitung, Sumatera Selatan 03623",widodowardi@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (85) 007 9048,Kecil,500000,Group,"59053 Rogers Ridges Suite 983
West Michele, IL 59053",2023-12-17,Enterprise  Solution Selling,Credit & Collection,Online Training,7,26,7,9,1,5.666666666666667,no,46.095238095238095
649,UD Hidayanto Tbk,"Drs. Ida Wijaya, S.T.","Gg. Sukabumi No. 4
Lhokseumawe, PA 52348",simbolonnasrullah@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",(020) 353-3691,Menengah,800000,Retail,"9310 Rogers Road Suite 290
Chenfort, AS 36617",2024-01-02,Creative Leadership Management For Better Result,Leadership & Managerial,Public Training,8,94,4,2,4,3.3333333333333335,no,43.90476190476191
650,PT Prabowo,Kania Pertiwi,"Gg. Rajawali Timur No. 96
Banjarbaru, Maluku Utara 47110",yolandajamil@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62-050-684-7519,Kecil,700000,Retail,"7941 Salazar Underpass
South Robert, NE 35900",2023-12-18,"Mengelola Team Collection di era Covid-19 bagi Manager,Supervisor & Team Leader: Collector Skills Transformation & Team Motivation Charge Up &",Finance,Online Training,5,70,7,4,6,5.666666666666667,no,49.523809523809526
651,CV Iswahyudi Ardianto,R. Wasis Thamrin,"Gang Merdeka No. 1
Ternate, Nusa Tenggara Barat 39970",kusumasitumorang@example.org,Pengangkutan dan Pergudangan,+62 (128) 669-5437,Kecil,400000,Group,"59760 Davis River
Michaelburgh, KY 66830",2023-12-22,Interactive Dashboard with Microsoft Excel,Office & Administration,Inhouse Training,5,96,8,3,10,7.0,no,60.857142857142854
652,UD Suryatmi Fujiati,drg. Ellis Utami,"Gang Merdeka No. 64
Meulaboh, Kalimantan Timur 75113",zsafitri@example.org,Kontruksi,+62 (075) 390 9269,Menengah,1000000,Retail,"PSC 9527, Box 5397
APO AA 85859",2023-11-27,Experiential Marketing Strategy & Tactics ,HR & Training,Online Training,2,87,2,4,4,3.3333333333333335,no,34.333333333333336
653,Perum Saptono Permadi (Persero) Tbk,Tgk. Ira Nasyiah,"Gg. R.E Martadinata No. 48
Tanjungpinang, ST 30635",gamantosaptono@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,(043) 568-4980,Menengah,1000000,Retail,"625 Spencer Freeway
East Henryville, MN 01746",2023-11-12,Leading & Motivating With NLP,Leadership & Managerial,Online Training,7,44,5,3,8,5.333333333333333,no,46.76190476190476
654,PD Hardiansyah,"Nadine Nababan, M.Ak","Gg. Kebonjati No. 72
Bukittinggi, Kalimantan Tengah 26454",kamila55@example.org,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (45) 242-8083,Kecil,200000,Group,"1764 Scott Center
Lake Paul, LA 08792",2023-12-29,Effective Negotiation Skills in New Normal Era,Credit & Collection,Public Training,5,87,9,4,9,7.333333333333333,no,61.476190476190474
655,PD Saefullah,"Drs. Lurhur Latupono, M.Farm","Jalan Waringin No. 06
Banjarmasin, YO 17011",zulkarnainhadi@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (0419) 105 8591,Besar,100000,Group,"99050 Mosley Ridge
Karlside, NC 50651",2023-11-24,Tax Amnesty Bagi Karyawan & Profesional,Office & Administration,Online Training,4,64,7,1,9,5.666666666666667,no,47.23809523809524
656,CV Lestari (Persero) Tbk,T. Upik Padmasari,"Jl. Pasteur No. 80
Ternate, NB 35984",sudiatihamzah@example.org,"Pertanian, Kehutanan, dan Perikanan",086 445 4475,Besar,200000,Retail,"635 Smith Ranch
West Bradley, NY 38577",2023-12-10,Facilitative & Emphatic Leadership,Credit & Collection,Online Training,3,82,9,1,6,5.333333333333333,no,46.47619047619048
657,Perum Oktaviani Jailani,Ir. Kasusra Pudjiastuti,"Jl. Astana Anyar No. 648
Medan, Papua Barat 47723",djailani@example.org,Aktivitas Jasa Lainnya,+62 (067) 002 0107,Menengah,200000,Retail,"7250 Baker Row
Westview, PW 62702",2023-12-22,Excel & PowerPoint for Powerful Business Application,Credit & Collection,Inhouse Training,9,64,5,4,5,4.666666666666667,no,48.66666666666667
658,UD Waluyo Wahyudin (Persero) Tbk,T. Garda Widodo,"Gg. M.H Thamrin No. 50
Tanjungbalai, Sumatera Barat 18332",prasetyadaruna@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (94) 242-5620,Besar,500000,Group,"PSC 4394, Box 4049
APO AE 40249",2023-12-23,Modern Leadership Skills: How Leaders Managing Team by Data in the Era of Analytics,Leadership & Managerial,Inhouse Training,3,51,7,5,10,7.333333333333333,yes,55.517006802721085
659,UD Marpaung (Persero) Tbk,"Dr. Yani Sihombing, S.Pt","Gang Rumah Sakit No. 396
Balikpapan, PA 37537",irasinaga@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (089) 595 8079,Besar,700000,Retail,"477 Williams Unions Suite 783
Hobbsland, RI 15543",2023-11-30,Planning and organizing for stellar performance,Finance,Online Training,4,53,1,5,1,2.3333333333333335,no,26.61904761904762
660,UD Nasyidah Mulyani,"Lembah Hasanah, S.E.","Jalan Jamika No. 419
Binjai, Aceh 85873",eprayoga@example.net,Real Estat,+62 (02) 060 2240,Kecil,700000,Retail,"276 Washington Centers Apt. 729
New Apriltown, KY 22167",2023-12-12,Understanding Millenials - Managing for High Performance and Engagement,Credit & Collection,Inhouse Training,3,75,2,7,4,4.333333333333333,no,39.76190476190476
661,CV Prasetya,"drg. Karsana Megantara, S.E.","Jalan Moch. Toha No. 61
Ternate, KI 48265",safina83@example.net,"Kesenian, Hiburan Dan Rekreasi",+62-65-716-8948,Kecil,300000,Group,"7709 Tracy Hills
Port Troy, IN 43492",2023-12-22,Practical Marketing Strategy Implementation,HR & Training,Inhouse Training,4,30,5,5,7,5.666666666666667,no,42.38095238095239
662,Perum Kuswoyo,Ikhsan Nainggolan,"Jalan Dr. Djunjunan No. 55
Tomohon, Sulawesi Selatan 05866",bzulaika@example.com,"Pertanian, Kehutanan, dan Perikanan",+62 (239) 143-9132,Besar,400000,Retail,"0727 Jared Unions
Carolynborough, NE 65444",2023-12-28,Industry Forecasting & Bussiness Valuation Workshop: Start Up & Conventional Business,Office & Administration,Public Training,5,25,8,3,7,6.0,yes,47.04081632653061
663,Perum Damanik,Heru Pranowo,"Gang BKR No. 108
Tangerang, Jambi 16664",jayengsimbolon@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (082) 773 2035,Menengah,800000,Retail,"54477 Wood Rest Apt. 612
North Linda, AR 23113",2023-12-23,Industry Forecasting & Bussiness Valuation Workshop: Start Up & Conventional Business,Office & Administration,Public Training,9,99,2,6,4,4.0,no,49.857142857142854
664,PD Kuswandari,"Sutan Cakrabirawa Januar, S.T.","Jalan Stasiun Wonokromo No. 460
Tegal, GO 49080",nhalimah@example.org,Kontruksi,+62-59-025-2072,Kecil,500000,Group,"6020 Yvonne Roads
Sandrahaven, TN 73500",2023-12-16,"Perencanaan, Audit & Analisa Kebutuhan Keuangan Perusahaan",Office & Administration,Public Training,6,91,5,4,2,3.6666666666666665,no,42.52380952380952
665,PT Kusumo Hidayanto,Prayitna Yolanda,"Jl. Sentot Alibasa No. 470
Tarakan, NT 58722",novitasarinadia@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62-0745-033-7973,Menengah,600000,Retail,"07285 Brittney Skyway
Mullinston, VA 54960",2023-11-24,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend dan Metode Terbaru",Sales & Marketing,Inhouse Training,2,87,3,10,10,7.666666666666667,yes,61.13605442176871
666,CV Laksita Sihombing,Ella Sinaga,"Gg. H.J Maemunah No. 192
Pagaralam, Sulawesi Utara 50866",agnes88@example.net,"Aktivitas Profesional, Ilmiah Dan Teknis",086 510 9421,Besar,500000,Retail,"7224 Pham Lodge
East Melodyborough, DE 61448",2023-11-17,Analisa Kredit Berbasis Laporan Keuangan,Sales & Marketing,Online Training,8,28,1,10,6,5.666666666666667,no,47.80952380952381
667,UD Novitasari Pradipta,"Padmi Widiastuti, S.Kom","Gang Ciwastra No. 9
Makassar, YO 60458",nhassanah@example.com,"Kesenian, Hiburan Dan Rekreasi",+62 (665) 656 8605,Menengah,400000,Group,"9010 Cole Points
Boydland, GU 44779",2023-11-23,Drill For Trainers: Mastering 10 Core Trainers Tools,Office & Administration,Online Training,4,80,2,7,3,4.0,no,40.0
668,PT Dongoran Halim Tbk,Ella Tamba,"Gg. Soekarno Hatta No. 652
Blitar, GO 74671",karman68@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,0825284927,Kecil,1000000,Retail,"USS Clark
FPO AA 48290",2023-12-05,Sales & Marketing Management,Sales & Marketing,Public Training,5,22,10,10,8,9.333333333333334,no,63.61904761904761
669,CV Suartini Siregar Tbk,Cut Zulfa Manullang,"Jl. Dr. Djunjunan No. 200
Lubuklinggau, Banten 17215",kzulkarnain@example.org,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-029-414-8540,Besar,600000,Group,"5693 Buck Loaf Apt. 185
South Susan, MI 83671",2024-01-05,Best Practice For Supply Chain Management,Leadership & Managerial,Public Training,8,21,3,8,9,6.666666666666667,no,52.523809523809526
670,Perum Pradipta Nugroho Tbk,Keisha Hariyah,"Gang Wonoayu No. 296
Singkawang, BA 08622",dabukkebalijan@example.net,"Pertanian, Kehutanan, dan Perikanan",+62-01-899-6001,Kecil,400000,Group,"6235 Patricia Neck Suite 673
East Mark, ID 19203",2023-12-11,Management Skills For New Managers,Leadership & Managerial,Online Training,1,74,3,5,10,6.0,yes,48.326530612244895
671,PT Wahyudin,Hardana Marbun,"Jalan Raya Setiabudhi No. 67
Payakumbuh, KR 50179",waluyomarbun@example.net,Kontruksi,+62 (80) 740-6449,Kecil,900000,Group,"672 Davis Springs Suite 163
Lake Danielshire, IN 84527",2023-11-24,Hukum Perkreditan Tingkat Lanjut,Finance,Public Training,3,49,5,6,7,6.0,yes,47.61224489795918
672,PD Waskita Mahendra (Persero) Tbk,Erik Iswahyudi,"Jalan Cikapayang No. 2
Bontang, Jambi 25862",swasita@example.org,Lainnya,(0157) 467 7468,Menengah,300000,Group,"4608 Steven Shoal Apt. 761
New Brittneyfurt, NC 10123",2023-12-12,"Pipe Line Management, New Prospect",Credit & Collection,Public Training,3,89,7,1,1,3.0,no,34.142857142857146
673,CV Manullang (Persero) Tbk,Hj. Bella Haryanto,"Gang Ahmad Dahlan No. 59
Tangerang, LA 63064",yadriansyah@example.net,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-081-295-2110,Besar,800000,Retail,"USS Young
FPO AA 68869",2023-12-29,Modern Warehouse Management in Digital Post Covid19 era,Credit & Collection,Online Training,6,64,3,2,3,2.6666666666666665,no,32.95238095238095
674,PD Siregar Pratiwi,Dian Palastri,"Jl. Suryakencana No. 9
Bitung, NB 57216",purwadi52@example.org,Pertambangan dan Penggalian,+62 (284) 805 3197,Kecil,600000,Group,"8748 Ramsey Circle Suite 252
Allenmouth, OH 25550",2023-11-22,Effective Negotiation Skills in New Normal Era,Credit & Collection,Online Training,4,23,3,9,8,6.666666666666667,no,47.095238095238095
675,Perum Winarsih Mandasari Tbk,"R. Danuja Widiastuti, S.I.Kom","Gang Pacuan Kuda No. 46
Mojokerto, Lampung 47992",intannatsir@example.org,Lainnya,+62-0171-740-3696,Besar,500000,Group,"501 Lyons Shores
Laceymouth, MA 84416",2023-12-15,Teknik Penagihan Melibatkan Aspek Hukum,HR & Training,Public Training,9,80,1,7,3,3.6666666666666665,no,45.238095238095234
676,PD Siregar Tamba,Drs. Ilyas Padmasari,"Gg. Moch. Toha No. 5
Tanjungbalai, SG 18260",nasyiahcahya@example.net,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62-0211-407-0621,Menengah,500000,Retail,"27204 Smith Plaza
Phillipsmouth, KS 45779",2023-11-11,Succesfully Quality Management to managing change in new normal or Industry 4.0 as a Key Enabler toward Successful Implementation of Total Quality Management  for Banking,Credit & Collection,Public Training,4,27,1,7,5,4.333333333333333,no,34.33333333333333
677,UD Waskita,Taswir Pratiwi,"Jl. Siliwangi No. 3
Depok, Jambi 54244",wibisonokala@example.com,Industri Pengelahan,+62-0249-496-3269,Menengah,600000,Retail,"17362 Bryan Prairie Apt. 665
Lawsonville, WV 02243",2024-01-02,Compherensive Train The Trainers,Office & Administration,Online Training,2,94,10,8,5,7.666666666666667,yes,62.13605442176871
678,PT Permadi,Mariadi Najmudin,"Gg. Ahmad Dahlan No. 1
Tidore Kepulauan, Jawa Tengah 76719",cemplunkramadan@example.org,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",(075) 678-0035,Menengah,500000,Group,"41012 Amanda View Apt. 801
Zacharyhaven, WI 52857",2023-12-23,Collection Recovery Section Head Development Program,Sales & Marketing,Online Training,8,81,4,5,9,6.0,no,57.285714285714285
679,PD Iswahyudi Halim Tbk,Titin Mahendra,"Jl. Setiabudhi No. 74
Pekanbaru, JT 07838",ekapermata@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (27) 557-1561,Menengah,600000,Group,"6041 Richard Shoal
North Luis, FL 56284",2023-11-25,How to Conduct Social Campaign (for the Benefit of HR and Corporate Reputation),Finance,Public Training,4,67,10,2,6,6.0,yes,51.61224489795918
680,PD Mahendra,"Tgk. Dirja Natsir, S.Sos","Jl. Suniaraja No. 0
Sukabumi, JT 92254",nainggolanratna@example.com,"Kesenian, Hiburan Dan Rekreasi",(074) 841 5861,Besar,200000,Retail,"7563 Mario Via Apt. 885
Fryfort, SD 06081",2023-12-15,People (HR) Analytics: For HR & Non HR Professional,Finance,Inhouse Training,3,49,3,8,8,6.333333333333333,yes,49.517006802721085
681,Perum Pradipta Palastri,"Jagapati Manullang, M.M.","Gang Peta No. 7
Bekasi, KT 97536",omarhartati@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62-057-363-7128,Besar,800000,Retail,"767 Derek Glen Apt. 455
Stewartchester, MN 93374",2023-12-15,Competency Based On Human Resource Management,Office & Administration,Inhouse Training,8,45,7,5,5,5.666666666666667,no,50.23809523809524
682,PT Wibisono (Persero) Tbk,"Tgk. Jaiman Prayoga, S.Pd","Jl. Ahmad Dahlan No. 19
Bogor, GO 05546",gamani09@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62 (982) 326-1350,Besar,400000,Retail,"90475 Taylor Junctions Apt. 499
East Carlostown, IN 41007",2023-12-24,Aspek Legal Pembiayaan & Penagihan Kartu Kredit,Sales & Marketing,Online Training,7,60,2,7,7,5.333333333333333,no,49.047619047619044
683,UD Wacana,Sabrina Yolanda,"Gang Surapati No. 854
Bau-Bau, NT 87688",haryantolaksana@example.org,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (613) 086-2137,Kecil,700000,Retail,"68942 Lucero Path
East Morganburgh, PW 22646",2023-11-23,Survive & Growth in Post Covid-19 for Financial Industry,Credit & Collection,Online Training,8,54,5,2,10,5.666666666666667,no,51.523809523809526
684,Perum Rajata Tbk,Tgk. Ulva Pradipta,"Gg. Indragiri No. 662
Sawahlunto, Kalimantan Tengah 94720",damarnasyidah@example.net,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",(0180) 468 5100,Kecil,500000,Retail,"247 Miller Ford Suite 381
North Darleneville, HI 39170",2023-11-10,Competency Based On Human Resource Management,Office & Administration,Inhouse Training,3,25,2,6,6,4.666666666666667,no,34.523809523809526
685,Perum Namaga,dr. Yani Narpati,"Gg. Cihampelas No. 8
Bau-Bau, BT 76059",tania19@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,(0301) 035-6777,Menengah,600000,Group,"70497 Jesus Vista Suite 075
Joshuaside, AL 14283",2023-11-30,Graphonomy & Graphology Pencegahan Pemalsuan Tanda Tangan & Penipuan Dokumen di Era New Normal,HR & Training,Inhouse Training,6,63,7,8,8,7.666666666666667,yes,63.421768707483
686,CV Winarsih Winarno,"Tasnim Waskita, S.Sos","Jl. Kendalsari No. 9
Cilegon, Sumatera Barat 34916",aryanibambang@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,(043) 586-1162,Besar,900000,Retail,"273 Christopher Gardens Apt. 323
South Nicholas, VA 12542",2023-12-29,Professional Telesales & Telemarketing,Sales & Marketing,Online Training,6,73,1,6,5,4.0,no,41.857142857142854
